year,nace_r2_code,nace_r2_name.x,valI_CT,valI_Cult,valI_GFCF,valI_IT,valI_OCon,valI_OIPP,valI_OMach,valI_RD,valI_Rstruc,valI_Soft_DB,valI_TraEq,valIp_CT,valIp_Cult,valIp_GFCF,valIp_IT,valIp_OCon,valIp_OIPP,valIp_OMach,valIp_RD,valIp_Rstruc,valIp_Soft_DB,valIp_TraEq,valIpyp_CT,valIpyp_Cult,valIpyp_GFCF,valIpyp_IT,valIpyp_OCon,valIpyp_OIPP,valIpyp_OMach,valIpyp_RD,valIpyp_Rstruc,valIpyp_Soft_DB,valIpyp_TraEq,valIq_CT,valIq_Cult,valIq_GFCF,valIq_IT,valIq_OCon,valIq_OIPP,valIq_OMach,valIq_RD,valIq_Rstruc,valIq_Soft_DB,valIq_TraEq,valK_CT,valK_Cult,valK_GFCF,valK_IT,valK_OCon,valK_OIPP,valK_OMach,valK_RD,valK_Rstruc,valK_Soft_DB,valK_TraEq,valKpyp_CT,valKpyp_Cult,valKpyp_GFCF,valKpyp_IT,valKpyp_OCon,valKpyp_OIPP,valKpyp_OMach,valKpyp_RD,valKpyp_Rstruc,valKpyp_Soft_DB,valKpyp_TraEq,valKq_CT,valKq_Cult,valKq_GFCF,valKq_IT,valKq_OCon,valKq_OIPP,valKq_OMach,valKq_RD,valKq_Rstruc,valKq_Soft_DB,valKq_TraEq,valShare_E111,valShare_E112,valShare_E121,valShare_E122,valShare_E131,valShare_E132,valShare_E211,valShare_E212,valShare_E221,valShare_E222,valShare_E231,valShare_E232,valShare_E311,valShare_E312,valShare_E321,valShare_E322,valShare_E331,valShare_E332,valShare_W111,valShare_W112,valShare_W121,valShare_W122,valShare_W131,valShare_W132,valShare_W211,valShare_W212,valShare_W221,valShare_W222,valShare_W231,valShare_W232,valShare_W311,valShare_W312,valShare_W321,valShare_W322,valShare_W331,valShare_W332,nace_r2_name.y,valCOMP,valEMP,valEMPE,valGO_CP,valGO_PI,valGO_PYP,valGO_Q,valH_EMP,valH_EMPE,valII_CP,valII_PI,valII_PYP,valII_Q,valVA_CP,valVA_PI,valVA_PYP,valVA_Q,nace_r2_name,valueCAP,valueCAPEconComp_QI,valueCAPICT_QI,valueCAPInnovprop_QI,valueCAPIntang_QI,valueCAPNICT_QI,valueCAPTang_QI,valueCAP_QI,valueLAB,valueLAB_QI,valueLP1ConEconComp,valueLP1ConInnovprop,valueLP1ConIntang,valueLP1ConIntangNA,valueLP1ConIntangnonNA,valueLP1ConLC,valueLP1ConTFP,valueLP1ConTangICT,valueLP1ConTangNICT,valueLP1Con_Soft_DB,valueLP1TFP_I,valueLP1_G,valueLP2ConEconComp,valueLP2ConIntang,valueLP2ConIntangNA,valueLP2ConIntangnonNA,valueLP2ConLC,valueLP2ConTFP,valueLP2ConTangICT,valueLP2ConTangNICT,valueLP2Con_Soft_DB,valueLP2TFP_I,valueLP2_G,valueVAConEconComp,valueVAConH,valueVAConInnovprop,valueVAConIntang,valueVAConIntangNA,valueVAConIntangnonNA,valueVAConLC,valueVAConTFP,valueVAConTangICT,valueVAConTangNICT,valueVACon_Soft_DB,valueVATFP_I,valueVAadj_G
2016,J58-J60,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",,0,84437,,4598,55033,4511,3012,0,13032,1529,,0,89.2784491192228,,72.4094435144747,91.9008211908568,,78.2778758765759,0,91.9199707998176,86.1008580178248,,0,83588,,4460,54542,4596,2837,0,12919,1451,,0,94577.1357287384,,6350.00046517531,59883.034,,3847.83052206111,0,14177.5501956816,1775.82434739903,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",151022,32.62,29.67,714298,92.7927467309663,706150,769777.83842412,53976,48972,440704,95.7864329694377,434246,460090.209372985,273594,88.6027650119976,271904,308787.203156643,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",136233.13,102.92803,119.57369,98.330193,105.95027,100.1808,100.18408,103.25523,166453.55,102.15484,-0.26198259,-0.29925004,0.29510295,0.72408479,-0.43124741,-1.2976769,,,-0.99782693,0.85338932,,-8.7084694,-0.37647447,0.094577327,0.6522007,-0.5598889,-1.2976769,,,-1.1699028,0.80373657,,-9.4781723,0.42928493,2.3975818,-0.079592139,1.5058162,1.1580993,0.34545135,-1.2976769,,,0.041115884,1.1531771,,-4.0612316
2016,J61,Telecommunications,,0,185184,,41545,0,38686,113,0,36592,2700,,0,90.6469287476506,,72.434299214017,0,,78.3136420348485,0,91.9100021226335,79.316599022435,,0,183218,,40266,0,38600,106,0,36266,2605,,0,204291.532607275,,57355.4247791501,0,,144.291590920668,0,39812.8594874539,3404.07938978359,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Telecommunications,149120,20.45,20.02,837005,120.293247696876,853915,695803.809461651,35680,34830,376155,111.004943381539,375512,338863.287112451,460850,127.661115624587,478403,360994.808595611,Telecommunications,342601.91,105.99545,100.66151,86.203262,100.714,101.8833,102.01311,101.74747,152759.17,91.133179,0.59469593,-0.12396218,1.0346245,0.52758545,0.506742,-0.79457265,,,4.7826767,0.56254858,,13.511795,0.80732358,1.6572796,0.88647079,0.77051169,-0.79457265,,,7.2399864,0.90347564,,18.013988,0.27498728,-2.138473,-0.22786199,0.098395288,-0.012037468,0.11013593,-0.79457265,,,1.0878471,0.049927998,,6.7422638
2016,J62-J63,"Computer programming, consultancy, and information service activities",,0,110258,,7044,0,19628,20167,0,34137,5007,,0,88.389034114138,,72.3815523616819,0,,78.2586425112989,0,91.9118322493464,82.2316850523054,,0,108174,,6836,0,19577,18992,0,33833,4809,,0,124741.718364772,,9731.76143667378,0,,25769.6777670125,0,37141.028706065,6088.89383309509,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Computer programming, consultancy, and information service activities",504600,80.74,73.5,1147995,94.7675191780145,1131538,1211380.23866971,142658,128114,384204,94.6579847754743,377873,405886.519675355,763791,94.861930777527,753665,805160.714882839,"Computer programming, consultancy, and information service activities",268425.19,110.22233,122.037,94.919792,107.86089,97.361374,99.947548,104.9906,561884.19,108.69254,-0.10343208,-1.0287982,-0.67911184,-0.51410902,-0.16493765,-1.7094566,,,-1.2379315,0.45549068,,-1.8283278,0.051408693,-0.33304468,-0.34717897,0.014199464,-1.7094566,,,-1.0479606,0.53956401,,-0.1551643,0.90072137,7.3743396,-0.33390304,1.5651584,0.56844425,0.9967792,-1.7094566,,,-0.0059569515,1.0007122,,9.0222559
2016,K,Financial and insurance activities,,0,121893,,15802,0,7440,0,0,74020,5237,,0,91.6573130594773,,72.4724852730165,0,,0,0,91.9094908797244,81.2350195524522,,0,120948,,15317,0,7589,0,0,73360,5010,,0,132987.751802087,,21804.137032794,0,,0,0,80535.7523923888,6446.72707516067,,0,1249000,,960000,0,,0,0,180000,20000,,0,1216000,,930000,0,,0,0,178000,19000,,0,1621401.57378859,,1329234.99511593,0,,,0,194979.876762077,22857.1428571429,3.48230939879686,6.77195944699491,15.8866452127842,17.8614424857062,3.46709307785821,5.95902025515765,3.2433577277397,3.94641687318068,6.21934615209192,19.0827938261119,3.26440114783426,9.00841440814913,0.0486815587034674,0.0972390827007817,0.458983337515791,0.524978904867491,0.0185156679874654,0.658401435819402,1.87584931407728,3.24456431963079,26.3318080917736,20.8338056228188,8.26594050845826,8.03887901937706,2.47044358940557,1.80988815824648,6.43612989336981,11.4698753804881,2.3096513801964,5.71193495104716,0.128902403556896,0.211300318244753,0.377158925382648,0.220109253187191,0.0364014301157407,0.227357440623485,Financial and insurance activities,580855,87.71,74.92,2024790,91.6178749278778,2054284,2210038.16296103,140334,116789,902229,99.3465228515006,930773,908163.641870604,1122561,86.1824895711786,1123511,1302539.53626261,Financial and insurance activities,617377.06,100.33399,112.4157,100.74984,101.47036,97.677742,97.677742,100.1121,697957.06,97.834793,0.041202907,0.016775211,0.49177158,0.735057,-0.24358055,-1.071752,,,-0.37898746,0.735057,,1.6273713,0.21540366,1.0935731,0.85558856,0.23768942,-1.071752,,,-0.04850696,0.85558856,,3.5669885,0.029946191,-0.065093189,0.014365089,0.4528836,0.72726834,-0.27467987,-1.071752,,,-0.40034285,0.72726834,,1.5020348
2016,L,Real estate activities,,0,992202,,106002,0,16345,351,859637,2417,5845,,0,72.9562407828342,,72.6547039377651,0,,78.4355674074812,72.6525111270157,92.0038900508985,80.2103729591079,,0,962938,,102753,0,16897,331,833283,2396,5656,,0,1359996.05976608,,145898.330396886,0,,447.501065653694,1183217.18914454,2627.0628325203,7287.08742319381,,0,38108000,,2543000,0,,5000,35437000,5000,22000,,0,36944000,,2464000,0,,4000,34352000,5000,21000,,0,52493763.0023125,,3503439.66825481,0,,6250,48845421.564822,5000,26752.3798512352,1.05632244310898,1.64546722493289,14.6311609233827,8.59349136481188,3.79375252181487,6.16588995133189,4.27088322733898,2.19449603238031,18.626522801042,15.4635457384453,7.42369360030054,9.36281595655232,0.379050425497694,0.899209630451984,0.911134470823053,2.30829377765425,1.54997369332735,0.724296216802948,2.65214772058,2.21821350240724,11.620977957114,16.1206276543463,5.3075352730896,7.62071146984771,2.77861067764654,4.09333043729592,12.0136107904161,15.8510907234185,8.36102437384984,5.2233693350752,0.630515865353866,0.418327027742541,1.51594995059711,1.66253348267806,1.13000011996307,0.781423638578442,Real estate activities,188510,67.76,65.15,3772754,75.7896731888535,3578337,4977926.20189694,113924,109742,1037215,90.3550989764631,1035643,1147931.89510001,2735539,70.8614878212571,2542694,3860402.99760597,Real estate activities,2610666.5,105.62073,109.35911,101.35175,103.37372,100.86889,100.87013,100.88231,195693.55,104.50211,0.0036582125,-0.0056081405,-0.0012743522,-0.00074278557,-0.00053093996,0.058021966,,,-2.5217412,0.00067609892,,-0.77123713,0.0046247207,0.00098471378,-0.00062925549,0.0016145959,0.058021966,,,-2.0651169,0.00073858723,,-0.27679169,0.010689345,0.25870648,0.0033403353,0.015159844,8.3120322e-05,0.015077352,0.058021966,,,0.80009818,0.0011306875,,2.8257425
2016,L68A,Imputed rents of owner-occupied dwellings,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Imputed rents of owner-occupied dwellings,0,,,2306536,72.5044735218816,2170116,3181232.6715315,,,449551,89.8687611823517,464383,500230.551846399,1856985,69.1498837608577,1705733,2685449.19962851,Imputed rents of owner-occupied dwellings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,M,"Professional, scientific and technical activities",,0,192703,,17936,0,34060,138158,0,28483,16935,,0,84.594833030927,,72.5286138392444,0,,85.1414285845847,0,91.9186195617292,82.430788106127,,0,187724,,17370,0,34275,133639,0,28229,16390,,0,227795.236535959,,24729.5502431001,0,,162268.829988852,0,30987.1929493805,20544.5081735683,,0,2303000,,1207000,0,,734000,0,62000,52000,,0,2244000,,1170000,0,,713000,0,62000,52000,,0,2917469.25681775,,1663426.83880171,0,,860038.591691654,0,70994.4629014397,62560.7675906183,4.70964032523913,5.95838055002984,20.2251968635767,20.0069517543084,8.90292166333263,7.69596307798967,2.03986762476249,3.19968624603263,5.72862267013284,11.9062774832409,1.26183111120855,6.50628871348683,0.181678029662168,0.131765845188372,0.922266610195388,0.359612773031234,0.164162915641695,0.0988857429404733,4.15397166969119,4.5204232765132,28.8339191902555,22.0070177757975,11.7255320712076,7.9822288319713,0.964823865605063,2.15980602586939,3.09644128622972,7.64032404630025,1.75316174359333,4.53867136966556,0.0465599015947937,0.0366781626864534,0.347272215646444,0.118385123240296,0.0159823407529281,0.058801103379575,"Professional, scientific and technical activities",1009281,242.06,218.27,2871710,93.1603537869572,2852104,3082545.18501201,416716,372557,1069521,93.2220616507902,1058704,1147283.1442051,1802189,93.0862724023187,1793400,1936041.64555107,"Professional, scientific and technical activities",859217.31,104.72027,113.9483,102.82562,103.80205,100.39988,98.650696,102.0011,1128910.6,108.48402,-0.26364499,-1.236799,-1.4378585,-0.91638005,-0.52150416,-0.39334771,,,-1.5051394,0.06271217,,-1.7453961,-0.21328646,-1.2106302,-0.78601772,-0.42463806,-0.39334771,,,-1.3860779,0.074679174,,-0.93923062,0.28811231,5.0386639,0.56997252,1.0517874,0.51194495,0.53981686,-0.39334771,,,-0.20063338,0.19382952,,7.08742
2016,M-N,"Professional, scientific and technical activities; administrative and support service activities",,0,381837,,33192,0,67161,139716,0,48807,130986,,0,85.1620846656438,,72.4357680940875,0,,85.0517215949534,0,91.913400044573,86.1180752871821,,0,371339,,32151,0,67301,135107,0,48375,125713,,0,448365.022414771,,45822.6658919204,0,,164271.807060388,0,53101.0711999896,152100.473173831,,0,3568000,,1938000,0,,745000,0,85000,400000,,0,3468000,,1877000,0,,722000,0,85000,386000,,0,4505595.88490901,,2668907.44819841,0,,873739.10532528,0,92933.1239599097,461896.165734169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Professional, scientific and technical activities; administrative and support service activities",1715833,471.34,438.06,4748885,91.1346154465299,4689703,5210846.58856792,808350,745700,1859895,92.7037416849507,1835452,2006278.24313798,2888990,90.1516896350092,2854251,3204587.74726958,"Professional, scientific and technical activities; administrative and support service activities",1297070,105.02757,117.23613,103.1853,104.65288,101.49601,101.2104,102.89503,1859988.8,104.51015,0.054823443,-0.1076952,0.11885667,0.0074283476,0.11138101,0.26478836,,,-0.5740003,0.17181404,,2.3266819,0.11441174,0.32683742,0.11448891,0.21230119,0.26478836,,,-0.3606652,0.18656833,,3.35202,0.28507298,2.3339462,0.40868348,0.9224956,0.42111111,0.50133729,0.26478836,,,0.25032797,0.22882475,,6.2885957
2016,MARKT,"Market economy (all industries excluding L, O, P, Q, T and U)",,50537,5366368,,1368036,154824,1921694,470639,0,359503,883182,,82.8124193561288,82.6042892075552,,72.5717422215148,91.9002139281035,,80.4571535772641,0,91.9077494093559,85.4429275394989,,49962,5282151,,1325349,153446,1919178,446757,0,356231,872044,,61025.8707485278,6496476.21386369,,1885080.82915285,168469.684,,584956.065526279,0,391156.352223117,1033651.38043956,,334000,65440000,,41069000,227000,,2382000,0,828000,5566000,,344000,64068000,,39811000,225000,,2264000,0,820000,5513000,,404270.612929655,86621720.0086232,,58897545.7941734,246682.912,,2970650.89823469,0,899086.471888549,6490430.10360215,1.80991669204668,1.76862454214575,7.32433151285966,5.33983235934597,2.80015096461402,1.79028676580161,8.09368695105859,4.71675025789988,23.0148521506759,13.7796494379332,11.6040213243647,6.37351064414238,1.76500263859947,0.704236317063641,3.46826255093841,2.30726755665023,1.6963948040307,1.64322252982915,2.55573599444371,1.9734068803135,15.6209617072795,8.17364823802529,5.58369975089486,2.60452654341866,6.35242408710879,3.40391989043327,20.295055800712,10.6538476639993,10.0653767854451,5.16566316928905,1.01778912558133,0.353575142779456,2.44658786733781,1.54493632333867,1.09119318310267,1.09765184649701,"Market economy (all industries excluding L, O, P, Q, T and U)",11328663,3335.02,3040.37,60199189,88.8138881409768,60061383,67781278.6491726,5895547,5140305,37498285,90.4435137628067,37412433,41460446.9020757,22700904,86.1969488908951,22648950,26336087.6366215,"Market economy (all industries excluding L, O, P, Q, T and U)",11520725,104.67538,113.71437,101.82924,104.11169,101.67113,101.71828,102.1375,12993133,103.50961,0.030751629,-0.062998295,0.026247354,0.03884225,-0.012632276,-0.14043061,,,-0.78799331,0.089243419,,-0.75427347,0.039142609,0.045792852,0.044752318,0.0010031527,-0.14043061,,,-0.69698215,0.09151531,,-0.52172637,0.16487643,1.9499454,0.059964448,0.33867046,0.13331117,0.20532186,-0.14043061,,,0.66676509,0.12555817,,2.9628532
2016,MARKTxAG,Non-agricultural market economy (Market economy less industry A),,0,5098572,,1301060,153083,1807739,468737,0,357148,851532,,0,82.7233250857094,,72.4743710712408,91.9002596755801,,80.4737945861504,0,91.907858742767,85.4688444901726,,0,5015102,,1260284,151720,1802771,444966,0,353896,840942,,0,6163403.12084576,,1795200.12491186,166575.155,,582471.601358624,0,388593.538012446,996306.905843229,,0,59005000,,36521000,227000,,2367000,0,825000,5200000,,0,57742000,,35401000,225000,,2249000,0,817000,5154000,,0,78096096.7302249,,52617139.172328,246682.912,,2948431.22280502,0,895186.484991192,6060872.8394568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non-agricultural market economy (Market economy less industry A),10955992,3147.03,2914.8,57077089,89.1041696369065,56834255,64056585.9404619,5361192,4901652,35780629,90.5011827303481,35672927,39536089.9388573,21296460,86.8262063586939,21161328,24527686.8506965,Non-agricultural market economy (Market economy less industry A),11120075,104.67619,113.70461,101.88042,104.13399,102.08467,102.15832,102.54901,11983139,103.5733,0.034142558,-0.072139151,0.028717507,0.043986998,-0.015313069,-0.12520617,,,-0.63362283,0.10269396,,-1.3615443,0.055027381,0.077188626,0.058592565,0.018552488,-0.12520617,,,-0.43878639,0.10832411,,-0.8633135,0.19157133,1.9215991,0.07100676,0.3940905,0.15408306,0.23996387,-0.12520617,,,0.8350445,0.14513376,,2.3940952
2016,N,Administrative and support service activities,,0,189134,,15256,0,33101,1558,0,20324,114051,,0,85.6256272678553,,72.2563483086775,0,,78.2396373212555,0,91.9059407913003,86.5138187544208,,0,183615,,14781,0,33026,1468,0,20146,109323,,0,220884.805209483,,21113.7157593776,0,,1991.31802414009,0,22113.913230214,131829.806662155,,0,1265000,,731000,0,,11000,0,23000,348000,,0,1224000,,707000,0,,9000,0,23000,334000,,0,1589065.33927724,,1005468.32027881,0,,13913.6904761905,0,23827.150265427,399958.663525742,1.0966101077352,2.1134476020227,7.5676698474724,6.59474502679968,2.74624401651999,1.94430654608099,6.53160392251574,3.09258869869818,19.9128279669015,10.4339356682302,12.6474023215822,4.8201951571952,2.73726014920734,1.33221138994709,5.41886238511464,4.13214945113797,2.56898543937769,4.30895430346135,3.04377069060303,3.35062001171405,15.844905466207,8.45351683868586,4.94892892342148,2.28323804757316,4.26458544293774,2.6387461901488,17.6294602672673,8.53645391696508,10.148927342639,5.32803266301175,1.7208938266378,0.5376226134875,3.46379806054534,3.40298976256388,1.44356863066629,2.95994130492502,Administrative and support service activities,706552,229.28,219.79,1877175,88.0007271279963,1837599,2133135.78337786,391634,373143,790374,91.9716512547839,776748,859366.977994634,1086801,85.4842669254436,1060851,1271346.22438521,Administrative and support service activities,427365.81,105.58703,122.73463,110.07356,109.19494,103.13927,103.17165,104.43359,741565,98.502975,0.31728682,0.17111088,0.77001989,0.28352818,0.48639295,-0.33841985,,,1.1839076,0.2817426,,5.8937287,0.3765493,0.86437923,0.30251929,0.56176114,-0.33841985,,,1.5299895,0.29746094,,7.0908842,0.26912317,-0.61499566,0.15536165,0.69333243,0.26809376,0.4251399,-0.33841985,,,0.9026407,0.26896805,,4.9207788
2016,NMARKT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88721684256132,1.85644081900045,7.52994400745583,5.55758187851645,2.83007100584884,1.85719257442424,8.15071451362255,4.95385950385339,22.9984179875176,14.2847002547706,11.2027918383649,6.40491772852888,1.64138693862892,0.698161328408034,3.03444597150193,2.22704171981979,1.39145960387543,1.49365548330079,2.63555400859887,2.06233669914055,16.0397094007231,8.50184247472655,5.50698407326551,2.67158928927507,6.3691309385725,3.53514092598215,20.18732128278,10.8968535927178,9.57455141493037,5.15647222070772,0.953291073136988,0.349479315226684,2.16632981125475,1.49747762798259,0.876935305987922,1.01900054499085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,O,Public administration and defence; compulsory social security,,0,582465,,434550,0,63933,0,-3219,22247,39674,,0,76.1063582044686,,72.3542710099635,0,,0,72.3441637691539,91.9051990609407,86.0709152448186,,0,569225,,421353,0,64864,0,-3121,22048,38492,,0,765330.274292116,,600586.522307938,0,,0,-4449.56418360387,24206.4651698849,46094.5487649945,,0,26012000,,24957000,0,,0,0,74000,155000,,0,25256000,,24201000,0,,0,0,72000,151000,,0,35546796.5846024,,34436344.2191058,0,,,0,77952.7812696943,178982.399064765,1.75015474643179,2.73028498305267,8.10164271098868,11.2954377955094,2.50793903793719,4.33401365411529,4.79808482467059,3.06203736052104,13.8435747413127,12.0591249285813,6.24202259697442,7.10494234665419,2.27126014167989,1.47485346766508,5.39481954160743,5.86298268590782,2.98340487991044,4.18341955648016,1.84562797932497,2.90497248481086,17.2482311841238,17.4564414098832,4.53128419842976,7.6630770414117,4.41344558073735,1.91673826845487,15.3577591325974,9.68689434182899,4.8161016648523,5.93908690808582,0.613981287423793,0.368427042771209,1.61327933043305,1.6180873517154,0.936807659296993,1.0697571338186,Public administration and defence; compulsory social security,1799981,454.08,454.08,3563395,81.1687060474266,3398617,4390109.40733479,850083,850083,1004100,88.9311862619942,1005205,1129075.23468976,2559295,77.5860556497223,2393412,3298653.31929548,Public administration and defence; compulsory social security,880222.19,106.02537,99.781387,100.34071,104.39468,99.545235,99.545235,99.626839,1799981,104.26632,-0.007420822,-0.0024739066,-0.018934036,-0.0090415245,-0.0098945061,-2.2827129,,,-2.6372123,-0.0090415245,,-6.0873289,0.012974917,0.0086611519,-0.0034807359,0.012139896,-2.2827129,,,-1.062957,-0.0034807359,,-1.2781515,0.024813335,5.068975,0.00011589372,0.024678389,-0.00025305452,0.024929453,-2.2827129,,,-0.14920296,-0.00025305452,,1.5132676
2016,O-Q,"Public administration, defence, education, human health and social work activities",,0,763193,,540684,0,105801,4371,-3219,33896,46585,,0,76.744135602216,,72.371403963375,0,,76.828623774212,72.3441637691539,91.9138477565212,85.8612617212965,,0,746123,,524282,0,107125,4074,-3121,33595,45149,,0,994464.259726398,,747096.187706437,0,,5689.28582248945,-4449.56418360387,36878.0122118162,54256.1325865601,,0,32110000,,30401000,0,,26000,0,99000,193000,,0,31183000,,29479000,0,,24000,0,96000,188000,,0,43746908.2001546,,41936421.8705467,0,,35238.6853448276,0,102672.385183842,225085.193514025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Public administration, defence, education, human health and social work activities",4066271,1031.6,1017.59,7645974,78.1297284294935,7320852,9786254.41774055,1797968,1772625,2269250,89.6957408906563,2278990,2529941.75360715,5376724,73.0420866237945,5041862,7361131.43603492,"Public administration, defence, education, human health and social work activities",1483743.9,107.11748,101.94941,100.70794,105.70844,99.551483,99.552223,99.715439,4124406,103.47068,0.0083147446,-0.0030800563,0.0014467515,-0.0056433314,0.0070896749,-1.4261827,,,-1.4929122,-0.0037882463,,-3.3049219,0.02365523,0.021766646,-0.0017220373,0.023488276,-1.4261827,,,-0.76898634,-0.00067345263,,-0.49245673,0.037502699,3.9351482,0.00046769966,0.040108901,0.0018176155,0.038290873,-1.4261827,,,-0.11551692,0.0021381923,,2.046284
2016,P,Education,,0,112140,,70079,0,20762,4100,0,6724,1012,,0,78.4517720146289,,72.4343963255954,0,,76.5589724319711,0,91.9231250503558,78.413904490221,,0,109645,,67953,0,20777,3819,0,6664,974,,0,142941.321936093,,96748.235030485,0,,5355.34878507308,0,7314.80788573775,1290.58743672968,,0,3807000,,3495000,0,,24000,0,18000,9000,,0,3698000,,3389000,0,,22000,0,17000,9000,,0,5155082.92411201,,4818234.12520006,0,,32451.1617414843,0,18452.5714285714,12150,0.874506993378403,3.86100083713087,9.57228143373326,28.9784871656969,6.66800749478614,19.021185077618,0.69962761427181,2.62723199413211,1.96054146769858,10.384097451554,3.08753682736615,6.66485395249132,0.071344273722883,0.170707202796022,0.43499768550086,2.05315486853225,0.086005181834394,2.78443247775607,1.39386541492021,3.78455562644878,11.4048299293609,31.1296372937371,9.1713564462526,24.2714148900677,0.447334309617743,1.55119909372156,1.49991430253947,6.2334733261982,1.65653064749802,4.60519987092,0.058620141157288,0.110937854159609,0.384430397350334,1.0402622869421,0.0899081681743618,1.16653000093403,Education,1145984,276.37,271.77,1840462,84.1793024420816,1736477,2186359.29095077,437842,429453,382720,89.857258635797,385658,425919.95995695,1457742,82.5737067333608,1350819,1765382.78063161,Education,365630.44,106.85705,104.91898,100.96877,105.82168,99.34201,99.342102,99.762627,1168369.9,103.8269,0.036869206,-0.0058513694,0.032661658,-0.0053739129,0.038035356,0.14662483,,,-0.9195174,0.0016431668,,-2.2495275,0.049318518,0.048817605,-0.0022824763,0.05109987,0.14662483,,,-0.69402826,0.0030186023,,-1.2136124,0.07970342,2.732837,0.0021696032,0.088249281,0.0052627628,0.082986303,0.14662483,,,-0.14367893,0.0063756141,,1.3147357
2016,Q,Human health and social work activities,,0,68588,,36055,0,21106,271,0,4925,5899,,0,80.4641358814475,,72.5163616294346,0,,78.1591300927384,0,91.9328492450386,84.1354853026409,,0,67253,,34976,0,21484,255,0,4883,5683,,0,85240.4605463665,,49719.8138321451,0,,346.728526377468,0,5357.17106610376,7011.31036301854,,0,2291000,,1949000,0,,2000,0,7000,29000,,0,2229000,,1889000,0,,2000,0,7000,28000,,0,3044393.25956204,,2681743.33658128,0,,3000,0,7000,35367.6470588235,0.617780755225676,3.85295371185121,3.18868959012836,15.3080330583212,1.99965531624164,6.43186736035949,1.69173494463433,5.24934006086932,6.14079221141645,26.8446792411385,4.20500003348031,16.7921441283938,0.038819047935632,0.249679490215469,0.914224505623058,2.53559325592038,0.625720293407171,3.31329299483803,0.868683521453904,3.54603928153487,6.74491357047904,16.2167721789829,6.25071549885557,11.5216514773381,1.26759122965463,3.83983715232905,4.60786462695049,23.1236410117348,3.59844335846477,13.8048490728173,0.0790317042669081,0.101566697741776,0.532547265802609,1.6961573391125,0.303741706026515,1.89595330645426,Human health and social work activities,1120306,301.15,291.74,2242117,69.7461392651131,2185758,3214682.59551608,510043,493089,882430,90.7019646751081,888127,972889.620595143,1359687,56.9153427392465,1297631,2388963.91475548,Human health and social work activities,235120.69,112.06367,110.40332,100.62653,110.73139,100.21341,100.22574,100.94481,1158825.8,100.61022,0.074696712,-0.0028196604,0.082853965,0.0080566294,0.074801929,-2.1751657,,,-0.45911083,0.01099972,,0.64309311,0.08425732,0.095275968,0.010142861,0.085137688,-2.1751657,,,-0.2984108,0.012722095,,1.6894202,0.10407113,2.6828721,0.00067989668,0.12101983,0.014466456,0.10655796,-2.1751657,,,0.034630634,0.01629162,,3.8578727
2016,Q86,Human health activities,,0,55426,,27915,0,17218,271,0,4858,4183,,0,82.5749074729567,,72.6251543836598,0,,78.1591300927384,0,91.916476546517,85.3157677102148,,0,54443,,27089,0,17582,255,0,4816,4043,,0,67122.0855053965,,38437.0955723306,0,,346.728526377468,0,5285.23305344659,4902.96238581367,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Human health activities,816510,186.43,177.02,1774939,68.112558599712,1728935,2605890.94946656,311130,294176,712703,91.5054879004136,715192,778863.668565586,1062236,52.8432437376545,1013743,2010164.2610616,Human health activities,225203.22,111.40925,111.90176,100.43491,110.22157,100.21309,100.22914,100.94816,863567.25,97.202003,0.12025371,0.0010978836,0.14939514,0.025350591,0.12404567,-2.0873752,,,0.084770575,0.028084015,,5.3445945,0.091465175,0.109783,0.017450318,0.092333816,-2.0873752,,,-0.40171975,0.021619154,,2.7027171,0.1177314,-0.18537343,0.00071599428,0.14592452,0.02465841,0.12126724,-2.0873752,,,0.042146761,0.027517596,,5.1131263
