nace_r2_code,year,nace_r2_name.x,valI_CT,valI_Cult,valI_GFCF,valI_IT,valI_OCon,valI_OIPP,valI_OMach,valI_RD,valI_Rstruc,valI_Soft_DB,valI_TraEq,valIp_CT,valIp_Cult,valIp_GFCF,valIp_IT,valIp_OCon,valIp_OIPP,valIp_OMach,valIp_RD,valIp_Rstruc,valIp_Soft_DB,valIp_TraEq,valIpyp_CT,valIpyp_Cult,valIpyp_GFCF,valIpyp_IT,valIpyp_OCon,valIpyp_OIPP,valIpyp_OMach,valIpyp_RD,valIpyp_Rstruc,valIpyp_Soft_DB,valIpyp_TraEq,valIq_CT,valIq_Cult,valIq_GFCF,valIq_IT,valIq_OCon,valIq_OIPP,valIq_OMach,valIq_RD,valIq_Rstruc,valIq_Soft_DB,valIq_TraEq,valK_CT,valK_Cult,valK_GFCF,valK_IT,valK_OCon,valK_OIPP,valK_OMach,valK_RD,valK_Rstruc,valK_Soft_DB,valK_TraEq,valKpyp_CT,valKpyp_Cult,valKpyp_GFCF,valKpyp_IT,valKpyp_OCon,valKpyp_OIPP,valKpyp_OMach,valKpyp_RD,valKpyp_Rstruc,valKpyp_Soft_DB,valKpyp_TraEq,valKq_CT,valKq_Cult,valKq_GFCF,valKq_IT,valKq_OCon,valKq_OIPP,valKq_OMach,valKq_RD,valKq_Rstruc,valKq_Soft_DB,valKq_TraEq,valShare_E111,valShare_E112,valShare_E121,valShare_E122,valShare_E131,valShare_E132,valShare_E211,valShare_E212,valShare_E221,valShare_E222,valShare_E231,valShare_E232,valShare_E311,valShare_E312,valShare_E321,valShare_E322,valShare_E331,valShare_E332,valShare_W111,valShare_W112,valShare_W121,valShare_W122,valShare_W131,valShare_W132,valShare_W211,valShare_W212,valShare_W221,valShare_W222,valShare_W231,valShare_W232,valShare_W311,valShare_W312,valShare_W321,valShare_W322,valShare_W331,valShare_W332,nace_r2_name.y,valCOMP,valEMP,valEMPE,valGO_CP,valGO_PI,valGO_PYP,valGO_Q,valH_EMP,valH_EMPE,valII_CP,valII_PI,valII_PYP,valII_Q,valVA_CP,valVA_PI,valVA_PYP,valVA_Q,nace_r2_name,valueCAP,valueCAPEconComp_QI,valueCAPICT_QI,valueCAPInnovprop_QI,valueCAPIntang_QI,valueCAPNICT_QI,valueCAPTang_QI,valueCAP_QI,valueLAB,valueLAB_QI,valueLP1ConEconComp,valueLP1ConInnovprop,valueLP1ConIntang,valueLP1ConIntangNA,valueLP1ConIntangnonNA,valueLP1ConLC,valueLP1ConTFP,valueLP1ConTangICT,valueLP1ConTangNICT,valueLP1Con_Soft_DB,valueLP1TFP_I,valueLP1_G,valueLP2ConEconComp,valueLP2ConIntang,valueLP2ConIntangNA,valueLP2ConIntangnonNA,valueLP2ConLC,valueLP2ConTFP,valueLP2ConTangICT,valueLP2ConTangNICT,valueLP2Con_Soft_DB,valueLP2TFP_I,valueLP2_G,valueVAConEconComp,valueVAConH,valueVAConInnovprop,valueVAConIntang,valueVAConIntangNA,valueVAConIntangnonNA,valueVAConLC,valueVAConTFP,valueVAConTangICT,valueVAConTangNICT,valueVACon_Soft_DB,valueVATFP_I,valueVAadj_G
A,2005,"Agriculture, forestry and fishing",,39008,168887,,58015,0,47879,1038,0,791,22006,,51.6512173263862,59.5251168807104,,50.3582003307313,0,,47.5728429092865,0,67.6502676536579,64.9349316966709,,36932,164250,,55550,0,48488,966,0,801,21362,,75521.937369853,283723.92840228,,115204.672960872,0,,2181.91711178433,0,1169.24888464537,33889.3095365005,,269000,4948000,,3533000,0,,5000,0,1000,298000,,259000,4769000,,3386000,0,,5000,0,1000,289000,,434392.267232466,9419207.55158097,,7199851.81756607,0,,12195.0486641845,0,2250,463960.869319174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Agriculture, forestry and fishing",241805,209.72,141.68,2001974,56.744865742338,1990250,3528026.6748544,674509,274999,1161119,58.2262561012177,1124374,1994150.19571509,840855,48.2040460270735,865876,1744366.02173963,"Agriculture, forestry and fishing",253295.38,120.60035,39.734787,68.131287,75.928673,106.76357,106.93177,106.65658,593091.81,105.488357543945,0.004085883,0.0074544237,0.01419396,0.0068919575,0.0073003126,,,,1.8319706,0.002653948,,1.0417942,0.0022011343,0.0085874274,0.0053438866,0.0032418503,,,,0.99047172,0.0022130948,,-1.7050498,-0.00069455395,-4.8184566,-0.00086726039,-2.6330388e-05,0.0029654643,-0.0029934861,,,,-0.30238953,0.0015357777,,-5.9252429
A,2006,"Agriculture, forestry and fishing",,36623,161973,,49663,0,52805,1811,0,758,20148,,55.7753953160619,62.779333861967,,54.0253024934138,0,,50.2944649788195,0,71.1219180048165,67.8583508207741,,33915,153577,,46292,0,51500,1713,0,721,19280,,65661.5695728713,258003.693311131,,91925.4455003828,0,,3600.79384632616,0,1065.77553202188,29691.2609226452,,284000,5189000,,3750000,0,,6000,0,1000,309000,,267000,4860000,,3482000,0,,6000,0,1000,296000,,431162.584948209,9251687.28793118,,7095919.62319984,0,,14634.0583970214,0,2250,460847.037981462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Agriculture, forestry and fishing",243041,204.64,137.75,2119990,61.4929565562604,1956298,3447533.04886293,653224,266124,1259298,62.722049021458,1169034,2007743.71954777,860692,52.7000304639027,787264,1633190.70676731,"Agriculture, forestry and fishing",270055.09,122.27396,41.59481,70.554024,78.15847,105.58636,105.72896,105.48531,596564.81,105.140235900879,0.0030408157,0.0081985109,0.012483955,0.0089970976,0.003492137,,,,0.62963074,0.001240842,,-3.3127606,0.0025404592,0.010940277,0.0085400064,0.0024055501,,,,0.40075007,0.0011205433,,-4.0671549,0.00091409218,-2.2270923,0.0042752773,0.0059226784,0.0070542693,-0.0011263109,,,,-0.34320745,0.00072952209,,-6.5192518
A,2007,"Agriculture, forestry and fishing",,38038,200231,,53015,0,80016,2432,0,638,25968,,59.2753824047934,63.8342531485335,,57.0809616295978,0,,53.7417130177896,0,65.9531739637688,68.1259434823267,,35792,196922,,50177,0,81995,2276,0,688,25866,,64171.6652964588,313673.286870123,,92876.851556948,0,,4525.34886484724,0,967.35298948688,38117.6372357128,,299000,5402000,,3924000,0,,8000,0,1000,317000,,282000,5122000,,3688000,0,,7000,0,1000,309000,,428126.22871618,9132230.15779216,,6978600.41876294,0,,17073.0681298583,0,2250,460847.037981462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Agriculture, forestry and fishing",259718,194.22,137.12,2253601,71.1524608224883,1947657,3167284.69254535,616297,268639,1356164,67.5421098181702,1259383,2007879.23807966,897437,68.7153041367732,688274,1306022.01543591,"Agriculture, forestry and fishing",308088.41,128.5403,40.786728,74.622658,82.056992,104.60858,104.718,104.51862,595830.94,108.020530700684,0.0076775607,0.015692269,0.023998991,0.013247008,0.010762452,,,,1.574012,0.0006267961,,-16.30559,0.0072566443,0.022667224,0.012816016,0.0098616797,,,,1.3818806,0.00053042942,,-16.898621,0.0035473234,-3.9207571,0.0077001662,0.010931052,0.0090178913,0.0019236333,,,,-0.31127429,-0.00031880074,,-22.124701
A,2008,"Agriculture, forestry and fishing",,43926,227443,,64181,0,91831,2265,0,931,24204,,63.0626440494321,65.8430415723157,,60.4679826750275,0,,56.827721748503,0,63.3667749847974,71.3385972158101,,41288,220504,,60586,0,92298,2142,0,969,23114,,69654.5485241125,345432.098166666,,106140.468328383,0,,3985.73078474621,0,1469.22421130531,33928.3374563411,,311000,5684000,,4100000,0,,10000,0,3000,329000,,294000,5359000,,3873000,0,,9000,0,3000,319000,,420966.927232632,9059537.47049393,,6887899.9546047,0,,19207.2016460905,0,6750,463754.590271565,0.796848289773871,0.718923690220512,3.67167077987712,1.43159687714821,2.28463527062443,0.510522815974624,6.26957847286613,1.32800765154253,28.281638627927,7.97926635251488,14.0563262084957,4.10431672270437,2.27014765151088,0.543244063193679,11.0741727174558,4.07298698089268,6.74346662556804,3.86265020170953,0.974679410287115,0.935101075000413,8.6439829432672,1.89151858097917,4.75319754561588,1.11492739416687,6.04617814727074,1.10583440753932,29.0469247534718,6.87573346318782,13.7207100738802,4.55836828325388,1.35550261196836,0.240534408298152,8.62294742330681,2.64618804073709,4.83374132110879,2.63393011666039,"Agriculture, forestry and fishing",270218,180.28,124.71,2375328,64.6497072239712,2614249,3674151.2096427,576351,247217,1428117,79.0864575803083,1219653,1805766.80723096,947211,46.6715033935972,1394596,2029527.50849236,"Agriculture, forestry and fishing",324354.59,134.14699,45.605789,77.744278,85.958572,103.6681,103.75605,103.59966,629974.56,111.59046,0.0084788799,0.016048023,0.027554348,0.0136117,0.01394688,,,,1.9526684,0.0030301302,,50.551041,0.0090560792,0.029367983,0.014241787,0.015130427,,,,2.20504,0.0031567721,,51.297863,0.0032996831,-4.4204116,0.0060898438,0.011280616,0.007957927,0.0033269185,,,,-0.31186017,0.001893774,,43.849827
A,2009,"Agriculture, forestry and fishing",,45957,278094,,91247,0,135776,2521,0,662,3776,,69.5688790556603,68.4143550078521,,62.6400328684109,0,,59.2239299412881,0,73.5943948069051,73.8822114884529,,41659,267642,,88083,0,132853,2419,0,570,3646,,66059.7103530028,406484.867054703,,145668.825225051,0,,4256.72528401814,0,899.525027329781,5110.83781051973,,323000,5837000,,4192000,0,,11000,0,3000,346000,,305000,5673000,,4068000,0,,11000,0,3000,330000,,412845.378797275,9042004.93844336,,6834140.73544681,0,,21127.9218106996,0,6750,465164.178691844,0.832183265160086,0.498402899793428,2.77718946267164,1.52139005223889,2.9305589344007,0.677816587484312,6.35962705485713,1.23727128348386,28.8659110580626,8.61009846666877,15.6306851887674,4.4803033604516,1.93108540881054,0.785732361548518,8.52707374737998,4.11900008580741,6.36069472526826,3.8549760571449,0.992788833557553,0.61844781265047,6.45294652849166,2.16120774211406,5.79078527468864,1.56465724535101,5.97332141240684,0.969684064701966,30.1269637933318,8.13804812256581,13.8396353180663,4.18501054356519,1.28556756436882,0.353190571698366,6.89406877968191,2.97802356010538,4.83182583548734,2.84382699716687,"Agriculture, forestry and fishing",263295,163.6,112.77,2122817,61.1318600608331,2244975,3472521.52623453,536317,217440,1330033,73.7178267741566,1426895,1804221.66279361,792784,45.2283653755007,818080,1752846.89910424,"Agriculture, forestry and fishing",150099.97,117.96824,43.651863,84.651367,86.95285,102.79691,102.86301,102.72331,649418.63,103.9563,-0.0033815487,0.018980455,0.01620435,0.0093225436,0.0068553411,0.082931936,,,1.6588476,0.00037937181,,-7.4082108,-0.00188036,0.021074919,0.011091147,0.009957307,0.082931936,,,2.3160105,0.00071694353,,-4.8986778,-0.0076880367,-5.2999558,0.010283046,0.0022320522,0.004248918,-0.0020433285,0.082931936,,,-0.22636808,-0.0005890266,,-14.607355
A,2010,"Agriculture, forestry and fishing",,49657,225564,,79923,0,74877,2759,0,545,17514,,72.8768606895539,69.7505257702669,,63.9229222403504,0,,61.6134323936704,0,73.1915057842396,74.8697015569498,,47403,221243,,78319,0,74770,2652,0,548,17283,,68138.2259473724,323386.80964632,,125030.266450412,0,,4477.91965617457,0,744.621925946707,23392.6403281813,,333000,5863000,,4222000,0,,12000,0,3000,343000,,317000,5758000,,4143000,0,,12000,0,3000,336000,,405176.424392372,8919627.28037637,,6754256.9339113,0,,23048.6419753086,0,6750,451720.127284565,1.09877355433938,0.460762501102833,3.32317069498825,1.44840177958567,3.91669750201092,0.90580291171029,6.39855364098374,1.35369404976637,27.7057123293591,7.11966230866484,16.9874427096604,4.73542200354913,2.65390215378671,0.623060418133095,7.55121486882505,3.37070466828092,6.48094339778,3.86607850747326,1.31536465199267,0.509710048464753,7.1534599368322,1.79523325194638,6.07217650714425,2.26686467050981,5.85291523957498,1.0512249644129,29.440221267295,6.9575796631962,14.2795542708426,4.26509462200195,1.67582722989104,0.31591599001785,6.42278350524951,2.33107760385945,5.35305700067014,2.94193957609831,"Agriculture, forestry and fishing",264960,163.13,113.8,2119373,69.9538326591646,1852096,3029673.88552705,530217,220859,1294596,77.269701381778,1235087,1675425.13669568,824777,60.4583004612726,617009,1364208.04704612,"Agriculture, forestry and fishing",195547.63,97.464806,40.397766,93.998329,88.533844,102.03274,102.07722,101.95879,636090.44,104.54261,-0.0072992151,0.012961876,0.0047757649,0.003900443,0.00089646911,1.3455389,,,0.079111278,-0.00065252173,,-23.698946,-0.0076474133,0.0033876721,0.0033721055,3.6713649e-05,1.3455389,,,-0.10053387,-0.00073713058,,-24.555153,-0.007764414,-0.90204126,0.011685596,0.0029212493,0.003194575,-0.00025217878,1.3455389,,,-0.16089767,-0.0007655606,,-24.842852
A,2011,"Agriculture, forestry and fishing",,52576,240760,,80165,0,84997,3327,0,511,18636,,75.7857080504368,72.4666714901847,,65.4881348183068,0,,63.5424332218666,0,72.3420879221401,76.6422278613192,,50558,231736,,78249,0,80449,3226,0,517,18205,,69374.5580169413,332235.488465356,,122411.487550246,0,,5235.87126162348,0,706.366120576968,24315.5770911579,,324000,5946000,,4277000,0,,14000,0,2000,340000,,331000,5793000,,4175000,0,,13000,0,2000,334000,,402742.93235398,8813133.35071129,,6679067.43227846,0,,24969.3621399177,0,4500,439867.412574474,0.728738186806006,0.387083542312313,3.86502938712649,1.69788389641408,3.58677142614206,0.883726684655109,6.19341179259375,1.22560061585897,27.2182634325745,8.16312045103957,15.000384169689,4.64269347452701,2.88360936042351,0.404725061440771,9.17182066999593,4.06733880391217,6.18245761034215,3.69734143414657,0.880602153306661,0.434870532315828,8.68280218930988,2.13721917630765,5.80325659038532,2.24604924977947,5.67588562475979,0.957446115510431,28.9764700079019,8.02500552747574,12.6328730802355,4.2065911479105,1.70058136043096,0.203530367751906,7.28582447188457,2.69058966613791,4.76915445060074,2.6912482879952,"Agriculture, forestry and fishing",297791,170.03,111.58,2638266,79.9752557225863,2307674,3298852.8466248,527923,212747,1506270,86.4756393598794,1345917,1741843.14929603,1131996,71.1599232331646,961757,1590777.43281267,"Agriculture, forestry and fishing",399638.38,86.916336,37.480938,102.08185,91.503105,101.37335,101.38956,101.30357,738956.19,104.43021,-0.0051982547,0.014855056,0.0086007128,0.0070264344,0.001616051,0.12582788,,,-0.070465207,-0.00086087128,,15.650278,-0.0073567783,-0.0019447347,0.0028152009,-0.0047181626,0.12582788,,,-1.40108,-0.0014188455,,11.073941,-0.0054027671,-0.30652153,0.014113291,0.0076015689,0.0066274353,0.0010159068,0.12582788,,,-0.19653621,-0.0009137374,,15.216687
A,2012,"Agriculture, forestry and fishing",,47891,260722,,86886,0,93530,2524,0,747,26562,,77.7118307691733,74.4363415618913,,67.2434007164363,0,,69.4892120675872,0,78.6601742035497,76.8215417529193,,46704,253823,,84618,0,90546,2308,0,687,26500,,61626.3952682445,350261.706216739,,129211.192584379,0,,3632.21847665374,0,949.654647429309,34576.2391562398,,327000,6040000,,4336000,0,,16000,0,3000,339000,,326000,5888000,,4222000,0,,15000,0,2000,339000,,405228.999837646,8727166.02236597,,6593178.09190546,0,,26752.8880070547,0,4500,438573.684890432,1.04646186836314,0.524442088450775,3.28578164479996,1.31840881235096,3.60261816234042,0.799091247817197,6.29292863717756,1.11262654763722,25.4348752235977,7.87569290576015,15.9382097430872,5.66227130151467,2.82988673124184,0.582109998568798,9.18814951083028,4.80396537377369,6.56087501191032,3.14160519077811,1.28056913828709,0.609431443340677,7.846044844745,1.7165703266277,6.19571601025374,2.10072526640553,5.88478554721956,0.890566382614798,27.6305649929123,7.93287811715494,13.696649978197,5.25655514249258,1.58748122657073,0.290811742673759,6.9427216487531,3.09599141540932,4.81412423717679,2.22781253916532,"Agriculture, forestry and fishing",324485,191.23,121.27,2692117,91.1080234170116,2363159,2954862.69927938,557359,230156,1567592,92.0603033183986,1472497,1702788.21978062,1124525,89.8445343730556,890662,1251634.29010685,"Agriculture, forestry and fishing",345340.72,82.145866,40.134045,104.68334,92.64492,101.04413,101.05817,100.9852,785791.5,108.61337,-0.00535692,-0.0058772545,-0.011037774,-0.0046704682,-0.006364922,-1.0066766,,,-1.8727686,0.0001879732,,-29.253595,-0.0084170885,-0.027714701,-0.011602003,-0.016110312,-1.0066766,,,-3.9314003,-0.00065315265,,-35.577885,-0.0027314541,3.6454041,0.0050835763,0.0032701634,0.00127643,0.0019961195,-1.0066766,,,-0.10656904,0.00090961566,,-23.827686
A,2013,"Agriculture, forestry and fishing",,40419,276405,,97133,0,106020,2523,0,2064,25114,,78.861021538017,75.6935882236183,,68.8249148248133,0,,68.191863884295,0,78.6983032264307,77.4755521477317,,39830,271814,,94901,0,104401,2571,0,2063,24902,,51253.4572995799,365163.02963922,,141130.577854316,0,,3699.8548745946,0,2622.67407984828,32415.3869237514,,337000,6125000,,4387000,0,,16000,0,3000,338000,,328000,6012000,,4301000,0,,16000,0,3000,336000,,406468.232253052,8686708.96133514,,6539958.25029645,0,,26752.8880070547,0,4500,434692.501838304,1.19248339160547,0.554175665853231,3.1820872763745,0.877449361392591,3.5772972173309,1.13903950947879,6.21622038710353,1.17671419892891,26.1939653666975,7.7278549391343,16.5373889889525,5.38930538584334,3.05144011604014,0.528711335907454,9.30263141456538,4.23141453714282,5.50313929836365,3.61868160928498,1.5174861773391,0.651675240114238,7.90161190869994,1.17636633143602,6.39763888581922,3.00701666002308,5.80321912598473,0.944117879209424,28.4067935182179,7.8025742770481,14.1874185584591,5.01514680592767,1.59297335314059,0.251752807501606,6.54141798251442,2.59916851407694,3.7577884029081,2.44583357157974,"Agriculture, forestry and fishing",350512,171.37,116.42,2856761,87.8594135427157,2962390,3251513.85014776,533129,225233,1666532,91.8264025718678,1670777,1814872.36058898,1190229,82.7922685063619,1291613,1437608.87516754,"Agriculture, forestry and fishing",366685.53,92.315498,67.117241,101.86814,95.997093,100.81119,100.82259,100.78111,829665.75,104.45941,0.0073774653,0.0032332533,0.020056298,0.014000098,0.0060492596,0.37829995,,,1.2776741,0.0093961526,,18.188326,0.010362378,0.03640569,0.021086112,0.015312643,0.37829995,,,3.2559977,0.010492851,,24.708906,0.0053428635,-3.0849874,-0.0051288209,0.008912079,0.0091700684,-0.00026492774,0.37829995,,,-0.070807956,0.0086486125,,13.743712
A,2014,"Agriculture, forestry and fishing",,49934,339168,,91952,0,158855,3290,0,2176,30091,,80.344532960894,78.3623649890822,,70.3137444361006,0,,71.9535702948462,0,81.2755139158582,82.8676941555253,,49012,327617,,90005,0,152464,3118,0,2107,28133,,62149.841638017,432820.015127484,,130773.863257366,0,,4572.39298414029,0,2677.31312317845,36312.1000368678,,332000,6286000,,4432000,0,,17000,0,3000,360000,,340000,6137000,,4341000,0,,16000,0,3000,337000,,410086.643816136,8703727.81970837,,6471383.35184337,0,,26752.8880070547,0,4500,433406.429347658,0.910323260642488,0.406614028578004,3.32685811783627,1.29402465096611,3.175475926826,0.88846028699222,6.84220034032503,1.67362787301306,23.4884479381301,8.55542737739714,17.8699881097637,5.83621447037507,2.72541051197331,0.502582444398287,9.08527551044122,3.40517318875976,6.66511208504678,3.34878387853543,1.2213728942355,0.490582275478635,8.71001029431249,1.66830624128514,5.98761855698205,2.40647162538469,6.46526363748416,1.34786411317689,25.7825235763919,8.77906437641061,15.5170970424631,5.51961118574531,1.3424223101386,0.231260032254487,6.02779437747682,2.02127532772245,4.2941998872333,2.18726224582385,"Agriculture, forestry and fishing",362498,173.31,116.31,2977037,84.1996994350001,3106433,3535686.01785591,535819,221813,1681923,88.9785358491743,1735755,1890256.99731786,1295114,78.2280200268395,1370678,1655562.80160952,"Agriculture, forestry and fishing",425050.19,98.33596,88.62619,99.385941,97.973862,100.54723,100.54432,100.52232,875662.44,104.13,0.0029375311,-0.0055785133,0.0040364005,0.010409387,-0.0063347849,-0.55976689,,,-0.24482977,0.0067205648,,13.505384,0.0026230912,0.0023997452,0.0096498597,-0.0072119134,-0.55976689,,,-0.44026977,0.0065673208,,12.882991,0.0031918033,0.34393337,-0.0046332232,0.005359883,0.011023578,-0.0056254938,-0.55976689,,,-0.086787038,0.0068444852,,14.008684
A,2015,"Agriculture, forestry and fishing",,50537,293482,,81564,0,103999,2509,0,1983,31219,,81.8870961428799,80.309055487086,,72.151046726963,0,,73.686329742763,0,91.1075998276692,83.4935144050781,,49585,286368,,79487,0,101296,2450,0,1769,30985,,61715.4623627403,365440.731708261,,113046.177013423,0,,3404.97349882787,0,2176.5472954516,37390.9281726213,,350000,6408000,,4489000,0,,17000,0,2000,361000,,333000,6243000,,4374000,0,,16000,0,2000,359000,,411321.844550522,8644189.11524647,,6386694.67079488,0,,25179.188712522,0,3000,432202.52259947,0.797593342951532,0.483210555623879,3.82724353084015,1.86147330138773,2.8370590046129,0.904817085252252,7.0345202272229,1.66228392678139,22.1926856283451,6.71421881744866,18.0753739008981,5.71673305653875,3.6515799812294,0.780307150233566,10.2525561261046,3.09512793278452,6.71935168145147,3.39386475029312,1.07500258197264,0.585654160372459,10.0657427746897,2.4313634566266,5.37389314488059,2.46194792023199,6.6772932403982,1.34483111253447,24.4712603293893,6.921136465157,15.7669908374015,5.43126014660611,1.80681377854243,0.332247344994888,6.83325833929394,1.84561129158129,4.34888081194574,2.22681226338121,"Agriculture, forestry and fishing",373264,174.64,117.17,3010409,85.9054470925297,2950634,3504328.42373483,516846,218111,1694508,90.2258241061112,1671083,1878074.28392912,1315901,80.4503531170998,1279551,1635668.39549434,"Agriculture, forestry and fishing",438577.25,100,100,100,100,100,100,100,884503.81,100,0.0028284327,0.0082202917,0.015716335,0.0069177849,0.0087988302,-0.29642218,,,0.99938643,0.0046697888,100,2.518327,0.00048908714,0.0035660465,0.0010553392,0.0025109868,-0.29642218,,,-0.42664814,0.0033683868,100,-1.8513004,0.00089836365,-2.4185765,0.0011995244,0.0056917812,0.0020809942,0.0036110668,-0.29642218,,,-0.17715846,0.0035960719,100,-1.0868189
A,2016,"Agriculture, forestry and fishing",,50276,267796,,66976,0,113955,1902,0,2355,31650,,82.8327963800135,80.5336991459233,,74.2701683790836,0,,78.2531541991821,0,91.8879647084201,84.9646238480073,,49702,267049,,65065,0,116407,1791,0,2335,31102,,60695.7656836163,332526.635234731,,90178.8718966499,0,,2430.57295193333,0,2562.90364845158,37250.7975279435,,334000,6435000,,4548000,0,,15000,0,3000,366000,,344000,6326000,,4410000,0,,15000,0,3000,359000,,404270.612929655,8533573.71146211,,6274297.95014601,0,,22216.9312169312,0,4500,429808.048790055,0.736137110461487,0.462447090209996,4.47152197137071,2.31538815934685,2.3873427162921,0.861195108286859,7.31056722116046,1.37392671621058,23.274482128266,6.76658537874623,17.2056427887414,5.94478547035164,3.48839434420371,0.789758037438898,9.51267733110418,3.42729442941401,5.94409777359542,3.72775622479948,1.18048508238918,0.555690447538459,8.66065763205327,1.70996070368892,5.96581868264951,2.39816477441221,6.11503055268935,1.0693677534131,27.1192434972616,7.91105144812443,14.3921367083115,5.09716828129331,1.60978790016835,0.247403252432129,6.74227488612777,2.45683418210946,4.40740508701134,2.36151912832609,"Agriculture, forestry and fishing",372671,187.99,125.57,3122100,83.1096245229774,3227128,3756604.626624,534355,238653,1717656,89.0924941511018,1739506,1927946.92343761,1404444,75.9521005559155,1487622,1849118.04903415,"Agriculture, forestry and fishing",576216.94,104.54817,115.2458,93.887482,98.229561,98.99826,99.01265,99.005981,834427.44,104.19013,0.00068100431,-0.020732468,-0.016046764,-0.0063251746,-0.0097199855,0.48711613,,,-1.5861624,0.0040656859,,8.8013058,-0.0017805171,-0.028697262,-0.012505852,-0.016189806,0.48711613,,,-3.0662549,0.0025549636,,4.7666454,0.0027135594,2.0989408,-0.01356656,-0.0056008501,-0.0012215954,-0.004377652,0.48711613,,,-0.36400405,0.0053131361,,12.132851
A,2017,"Agriculture, forestry and fishing",,52462,315271,,78712,0,,2778,0,2733,42479,,85.0372620188695,82.6086697448996,,78.7545937418083,0,,83.0039184289148,0,90.8245235255378,84.7153379128603,,51102,307352,,74230,0,,2619,0,2765,42604,,61692.9552463235,381643.961794295,,99945.9158637172,0,,3346.82994800914,0,3009.09918809708,50143.222049937,,348000,6726000,,4770000,0,,17000,0,2000,372000,,334000,6394000,,4472000,0,,15000,0,2000,373000,,404270.612929655,8479202.84554604,,6169450.40304594,0,,22216.9312169312,0,3000,438028.421307897,0.859865585603553,0.307436600325975,4.62199644134811,1.73721096812045,2.41431494189655,0.854875530469293,8.21170415383806,1.90676446704172,22.0945655260727,6.88628394894021,17.9216729234277,5.1534238325836,2.62759654874597,0.633485364871764,9.22390347342879,3.63097283974046,6.51940929882727,4.39451755471779,1.27604054824643,0.585411107875894,8.64540514844906,1.63877222564098,5.99996862091424,2.46719280414187,6.21847401923948,1.10911808394335,26.6224789183344,7.87358105078109,14.8178497460076,5.31512248708985,1.58518484194223,0.264103128796795,6.59822401555721,2.39537995938251,4.31162437106464,2.27606892259229,"Agriculture, forestry and fishing",398589,193.42,129.38,3172664,88.2856954611656,2986655,3593633.12870494,520641,239874,1697981,90.4629323412907,1672258,1876990.89124594,1474683,85.2141868127355,1314397,1730560.43266683,"Agriculture, forestry and fishing",614964.19,102.19637,133.71779,89.890785,96.904442,98.447906,98.462479,98.449272,865128.25,101.20011,0.00021492479,-0.0040120874,0.0042394628,0.010537779,-0.0063092927,-0.1833353,,,0.83461076,0.0080329645,,-4.0576019,-0.0033898628,-0.014358324,0.0010460929,-0.015415393,-0.1833353,,,-1.3910702,0.0055276114,,-9.5050898,-0.0015055613,-1.5288218,-0.0099721653,-0.0046368521,0.0060076057,-0.010655434,-0.1833353,,,-0.22765787,0.0068372153,,-6.6575685
A,2018,"Agriculture, forestry and fishing",,49953,388304,,118128,0,,4890,0,3207,49186,,89.6155429131999,87.436425750751,,85.9569680267239,0,,86.4882082074139,0,89.2931474391171,87.7777251017895,,47401,366864,,108230,0,,4693,0,3262,47470,,55741.4466019401,444098.665591514,,137426.904079811,0,,5653.94994456692,0,3591.54099947774,56034.7171710847,,359000,7283000,,5189000,0,,19000,0,2000,398000,,350000,6732000,,4718000,0,,18000,0,2000,384000,,406594.007256837,8486766.80883376,,6102194.33995194,0,,23523.8095238095,0,3000,452158.370382346,0.750255498056747,0.357810344446062,4.04397393201051,1.99552802543307,2.76045197664502,0.771022538861652,7.09372117058825,1.31900129085618,21.8244535274353,6.74580516736124,20.0471859471373,6.63707586405369,3.09535627508327,0.800200231192543,9.40295496069573,3.18058305682211,5.60599921043711,3.5686209828842,1.10805260129541,0.678071615896167,7.52803057750224,1.87344585958908,6.82735580435305,2.21454525986348,5.34615968994247,0.766480606012385,26.1712030746486,7.67606163425636,16.4959503872259,6.81257789388579,1.85844261268838,0.332011339015268,6.69412697677832,2.08821608149395,3.68980135635008,1.83946662920306,"Agriculture, forestry and fishing",397277,189.66,125.56,3334883,89.8356642149722,3277345,3712203.86596106,495164,234814,1822851,95.4994606416191,1726716,1908755.28275559,1512032,83.0931043562542,1550629,1819684.09017107,"Agriculture, forestry and fishing",680365.31,107.80044,155.01881,92.377403,101.89306,98.512726,98.496864,98.523392,837757.81,96.707756,0.0067960732,0.017936639,0.035087708,0.030664816,0.0044764429,0.2707617,,,2.1639624,0.010373099,,10.062961,0.004791799,0.024411185,0.024834659,-0.00036992296,0.2707617,,,0.85580999,0.0087729814,,7.0088878,0.0035034905,-2.8506258,0.0063186772,0.017548522,0.021087147,-0.0034850738,0.2707617,,,0.014954695,0.0077444566,,5.0457878
