year,nace_r2_name,nace_r2_code,valueCAP,valueCAPEconComp_QI,valueCAPICT_QI,valueCAPInnovprop_QI,valueCAPIntang_QI,valueCAPNICT_QI,valueCAPTang_QI,valueCAP_QI,valueLAB,valueLAB_QI,valueLP1ConEconComp,valueLP1ConInnovprop,valueLP1ConIntang,valueLP1ConIntangNA,valueLP1ConIntangnonNA,valueLP1ConLC,valueLP1ConTFP,valueLP1ConTangICT,valueLP1ConTangNICT,valueLP1Con_Soft_DB,valueLP1TFP_I,valueLP1_G,valueLP2ConEconComp,valueLP2ConIntang,valueLP2ConIntangNA,valueLP2ConIntangnonNA,valueLP2ConLC,valueLP2ConTFP,valueLP2ConTangICT,valueLP2ConTangNICT,valueLP2Con_Soft_DB,valueLP2TFP_I,valueLP2_G,valueVAConEconComp,valueVAConH,valueVAConInnovprop,valueVAConIntang,valueVAConIntangNA,valueVAConIntangnonNA,valueVAConLC,valueVAConTFP,valueVAConTangICT,valueVAConTangNICT,valueVACon_Soft_DB,valueVATFP_I,valueVAadj_G
2000,Total - all NACE activities,TOT,4922160,57.667084,34.370205,51.641888,52.824383,75.211319,75.096443,73.466583,7225528.5,,.058670733,.05896936,.15895854,.073139541,.085860185,,,.075708285,.90563631,.04081649,,4.7793016,.047034856,.13641094,.069295101,.067157015,,,.070514679,.5051164,.038662814,,3.7379529,.054377362,-.22621498,.056325357,.150639,.071721032,.078959152,,,.073791966,.75785381,.040021837,,4.3950682
2000,Total industries (A-S),TOT_IND,4919214.5,57.688538,27.894609,51.588409,52.815704,75.500511,76.143234,74.173164,7226197,,.070104606,.070783533,.19033399,.087614924,.10274956,,,,.89969265,.048813548,,4.7899108,.056198925,.16333403,.083001442,.080363065,,,,.4975757,.046233319,,3.7460537,.064821586,-.233551,.067515373,.18007623,.085862175,.094244525,,,,.74692112,.047833271,,4.3933306
2000,Transportation and storage,H,199057.66,67.781937,38.613228,84.234268,64.608208,23.470634,23.439201,25.415493,483398.91,,.08048629,.021768123,.21970403,.11553187,.10350756,,,,4.4139915,.11676046,,2.6012893,.065677963,.19782288,.11229496,.084863327,,,,4.2819548,.11376306,,2.0964482,.072322056,-.19347352,.019521236,.20764036,.11374727,.093228497,,,,4.3411961,.11510791,,2.3229568
2000,Warehousing and support activities for transportation,H52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.16036779,,,,,,,,,,,,,4.5225768
2000,"Water supply; sewerage, waste management and remediation activities",E,43975.555,72.052345,39.103043,68.77877,65.944824,102.29813,102.16648,101.24689,78553.211,,.012260479,.011145072,.036635496,.013260328,.023405215,,,,.024846684,.013260328,,3.734386,.011312916,.034982596,.013073565,.021939071,,,,-.072071791,.013073565,,3.4507837,.0094945021,-.54011315,.0096313227,.031810608,.012715161,.019125486,,,,-.2580623,.012715161,,2.9065392
2000,Water transport,H50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.219815,,,,,,,,,,,,,-12.704415
2000,Wholesale and retail trade and repair of motor vehicles and motorcycles,G45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.09179,,,,,,,,,,,,,13.942385
2000,Wholesale and retail trade; repair of motor vehicles and motorcycles,G,399093.72,55.509872,27.064325,45.439533,50.209904,31.362703,32.143543,37.884518,820521.56,,.21863005,.078127243,.4285647,.19006258,.23819572,,,,3.3977616,.13160197,,7.0779376,.071646191,.23830959,.17296848,.065034695,,,,3.1770773,.11942974,,5.7882781,.63003421,2.4595149,.16517267,.96108413,.23790854,.72286904,,,,4.0154514,.16567178,,10.687662
2000,"Wholesale trade, except of motor vehicles and motorcycles",G46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.4970508,,,,,,,,,,,,,11.536495
2001,Accommodation and food service activities,I,85882.461,52.380325,13.117235,62.590908,49.326427,81.452736,81.452736,78.815651,193607.75,,.13907388,.0076431949,.15682998,.010111585,.14671764,,,,.31725341,.010111585,,-3.3645344,.099432901,.11206197,.0084094489,.10365175,,,,-.46051326,.0084094489,,-5.9672413,.16285793,1.0680803,.0096980939,.18369021,.011132846,.17255659,,,,.78390342,.011132846,,-1.8029437
2001,Activities of extraterritorial organisations and bodies,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,T,0,,,,,,,,2950,,,,,,,,,,,,,30.765121,,,,,,,,,,,30.751604,,-16.390648,,,,,,,,,,,14.374475
2001,Administrative and support service activities,N,169494.44,37.722946,16.866411,55.713291,37.193108,71.107903,70.781624,63.229721,218510.92,,.40273336,.06369701,.5681507,.10181364,.46638879,,,,1.3932277,.10181364,,7.5672469,.36151198,.50758022,.094377078,.41325489,,,,.97666913,.094377078,,6.4437733,.5410586,2.1689136,.10367133,.77140486,.12676828,.64468831,,,,2.7910581,.12676828,,11.337245
2001,"Agriculture, forestry and fishing",A,179121.81,109.42554,26.446688,62.526527,67.632652,108.18305,108.38033,108.01502,601289.81,,.0083602127,.0099034607,.020875916,.0054240772,.015452638,,,,2.0344727,.0026196274,,20.753197,.0066990107,.016359616,.004331165,.012029253,,,,1.2421227,.0022728292,,16.940842,.0044564442,-7.0863008,.0040090438,.010262766,.0028557705,.0074077952,,,,.1724766,.0018046632,,11.794287
2001,Air transport,H51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.53178,,,,,,,,,,,,,-29.782259
2001,"Arts, entertainment and recreation",R,65909.859,63.4049,22.495373,71.052116,56.811916,87.46804,87.46804,85.065521,122781.82,,.075140268,.0075305202,.11765139,.035093281,.0826708,,,,.70512956,.035093281,,13.972843,.046722867,.082712658,.031538788,.051286567,,,,.031634465,.031538788,,11.848535,.053405173,-1.0829333,.0052613374,.090928443,.03237462,.058666516,,,,.19000569,.03237462,,12.348062
2001,"Arts, entertainment, recreation; other services and service activities, etc.",R-S,164133.88,66.128609,18.774757,109.89122,68.978668,119.3712,119.16694,115.8621,280299.91,,.048006505,.01489398,.082672089,.021743471,.06091059,,,,-.47456318,.019773845,,11.155541,.037965376,.066057071,.018524528,.047514513,,,,-.88674396,.018699851,,10.015753,.038691543,-.65957427,.0097918278,.067258656,.018757319,.048483308,,,,-.85693532,.018777521,,10.098182
2001,Chemicals; basic pharmaceutical products,C20-C21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.26865,,,,,,,,,,,,,10.805734
2001,"Computer programming, consultancy, and information service activities",J62-J63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.5260811,,,,,,,,,,,,,18.030069
2001,"Computer, electronic, optical products; electrical equipment",C26-C27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9707444,,,,,,,,,,,,,12.440132
2001,Construction,F,329146.44,77.972572,24.731209,79.395554,76.277328,77.054466,77.054466,77.079842,440726.03,,.33679515,.45337385,.82568461,.035542704,.79016948,,,,1.8954784,.035542704,,9.60149,.26159328,.64141679,.030777946,.61066628,,,,1.1033467,.030777946,,7.2247958,.28311139,-.99961704,.37891716,.69414282,.032141324,.66202891,,,,1.3300055,.032141324,,7.9048581
2001,Education,P,158666.84,65.879387,29.014557,77.66671,63.145046,94.338013,94.40818,92.164955,513102.59,,.058980357,-.0036083679,.077135004,.016220748,.060857948,,,,.12583654,.021757562,,5.7234979,.062634341,.081669368,.016941201,.064671852,,,,.21614929,.02204963,,6.1118054,.049774606,-.73933738,-.0050905528,.06571123,.014405656,.051249266,,,,-.10169544,.021021731,,4.7452049
2001,"Electricity, gas, steam and air conditioning supply",D,240849.69,119.36443,53.199554,108.1012,103.72611,76.214157,76.212875,77.903778,136551,,.13031112,.09253557,.39821836,.17443319,.22285904,,,,7.7837973,.17443319,,3.4833498,.077554569,.30925232,.16488758,.14343859,,,,6.9541483,.16488758,,2.0569727,-.21107297,-3.2856963,-.080004811,-.17747514,.11266412,-.29106539,,,,2.4151959,.11266412,,-5.7466412
2001,"Electricity, gas, steam; water supply, sewerage, waste management",D-E,292785,106.78696,51.464466,28087.195,9151.9395,499.04816,89.370033,483.87402,224194.06,,-.025587413,-.00016305647,.035679162,.061194763,-.025746174,,,,1.784536,.061194763,,-1.971868,-.046302989,.00028537153,.057251904,-.057197105,,,,1.1190227,.057251904,,-3.2000656,-.062067796,-.92856532,-.019068155,-.02664974,.054251343,-.081131652,,,,.6125589,.054251343,,-4.1347394
2001,Financial and insurance activities,K,271643.38,57.495869,17.960043,68.52446,62.756607,121.4567,121.4567,83.625931,269272.94,,.69399786,.13042755,2.0902829,.54491025,1.5462055,,,,1.6816199,.54491025,,6.7117624,.63212448,1.8858069,.52476454,1.3618755,,,,1.454805,.52476454,,5.8396859,.21656024,-3.401268,.02331556,.51247013,.38945761,.12384558,,,,-.068567842,.38945761,,-.017505622
2001,Human health activities,Q86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8595824,,,,,,,,,,,,,1.7328374
2001,Human health and social work activities,Q,88795.539,71.9366,27.035055,63.333904,64.053169,37.371105,37.391399,39.549423,453486.97,,.18277869,.012422209,.2707172,.074847326,.19520202,,,,2.2604966,.074847326,,4.2586536,.18620259,.27473918,.075188257,.1988831,,,,2.2845078,.075188257,,4.4158869,.1440817,-1.4602152,.0095154997,.22526035,.070994198,.15359832,,,,1.9891205,.070994198,,2.4816055
2001,Imputed rents of owner-occupied dwellings,L68A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,Information and communication,J,366780.19,63.875744,46.979305,52.837021,53.247532,55.423824,59.440781,55.915928,346330.5,,.34921333,.32950142,1.1616669,.8159892,.34567487,,,,.5910756,.48208246,,-2.3703754,.32313651,1.0519967,.73801845,.3139753,,,,.51955301,.45838267,,-2.698005,1.1375276,4.4268546,2.1401167,4.4770527,3.1730819,1.303968,,,,2.7532384,1.1985388,,7.5340271
2001,Land transport and transport via pipelines,H49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8336926,,,,,,,,,,,,,3.1992655
2001,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",C24-C25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9948485,,,,,,,,,,,,,-.1640631
2001,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.496296,,,,,,,,,,,,,14.798353
2001,Manufacture of chemicals and chemical products,C20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.493107,,,,,,,,,,,,,5.5619402
2001,Manufacture of coke and refined petroleum products,C19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.0990672,,,,,,,,,,,,,-6.6451273
2001,"Manufacture of computer, electronic and optical products",C26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.513731,,,,,,,,,,,,,22.792772
2001,Manufacture of electrical equipment,C27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.4870493,,,,,,,,,,,,,.68201536
2001,Manufacture of food products; beverages and tobacco products,C10-C12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.276455,,,,,,,,,,,,,-24.007454
2001,"Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment",C31-C33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.042767,,,,,,,,,,,,,12.739913
2001,Manufacture of machinery and equipment n.e.c.,C28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.914712,,,,,,,,,,,,,17.724289
2001,"Manufacture of motor vehicles, trailers, semi-trailers and of other transport equipment",C29-C30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1748219,,,,,,,,,,,,,4.035532
2001,Manufacture of rubber and plastic products and other non-metallic mineral products,C22-C23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.173431,,,,,,,,,,,,,11.805062
2001,"Manufacture of textiles, wearing apparel, leather and related products",C13-C15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.418396,,,,,,,,,,,,,11.731064
2001,"Manufacture of wood, paper, printing and reproduction",C16-C18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.017253,,,,,,,,,,,,,14.136918
2001,Manufacturing,C,1547396.3,60.410538,38.796005,60.325954,58.856419,43.685577,41.939472,48.270939,1653958.5,,.66673338,.63497716,1.5301216,.41548285,1.1145467,,,,4.9234462,.22833799,,5.7812428,.49928012,1.1300749,.28928721,.8406955,,,,4.4990926,.20588623,,4.0209541,.54503328,-.68017614,.48225242,1.2393793,.32376754,.9155196,,,,4.6150384,.21202071,,4.5019164
2001,"Market economy (all industries excluding L, O, P, Q, T and U)",MARKT,4229714.5,62.04501,33.640835,55.44986,57.233181,68.65696,70.096214,67.530067,6460146.5,,.31510773,.24156019,.70488358,.24868527,.45636156,,,,1.9215024,.1424939,,7.5131774,.23566005,.54287893,.21643183,.32661033,,,,1.1924707,.12520449,,5.2077589,.2437904,-1.2696406,.19362697,.55945784,.21973252,.33988851,,,,1.2670767,.12697382,,5.443686
2001,Mining and quarrying,B,13427.898,147.28979,10.358353,146.96613,138.09836,109.32606,109.32606,110.92078,20263,,.31814244,.92337996,1.2545861,.013007542,1.2415575,,,,15.158195,.013007542,,39.35601,.30329776,1.201247,.012631265,1.1885947,,,,14.516338,.012631265,,37.674278,-.050845429,-24.521931,-.024103725,-.071238391,.0036546043,-.074914135,,,,-.79608059,.0036546043,,-2.4460208
2001,Non-agricultural market economy (Market economy less industry A),MARKTxAG,4279985,61.901508,33.68671,55.412853,57.180489,62.152599,63.523651,62.097511,5629464.5,,.36735153,.28613693,.83283007,.31322011,.51972282,,,,1.8956038,.18073577,,5.658268,.29650366,.68865925,.28455773,.40421429,,,,1.3988022,.16533421,,4.1530313,.33218557,-.42898548,.26266074,.76126957,.29899329,.46238914,,,,1.6490119,.17309107,,4.9111304
2001,Other service activities,S,104255.83,70.718437,13.032782,93.081955,74.055756,150.6532,151.41972,146.46466,151486.27,,.034369987,.009202566,.053779442,.0027220061,.051091768,,,,-1.4375962,.010152735,,9.1544333,.031384971,.046732683,.00079016818,.045976847,,,,-1.6448567,.0099247303,,8.6563129,.030221036,-.39447927,.0038739443,.043984961,.000036893463,.043982401,,,,-1.725673,.0098358244,,8.4620829
2001,Postal and courier activities,H53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.351673,,,,,,,,,,,,,36.126171
2001,"Professional, scientific and technical activities",M,256845.94,53.193092,27.425573,55.391418,52.774273,79.876228,107.44713,70.152649,470346.38,,.64802176,1.2354232,2.0390289,1.0092239,1.0298051,,,,-.078020498,.15561604,,13.039978,.5862354,1.8084043,.8956393,.91276515,,,,-.31953683,.14422113,,11.728765,.62651581,-.29205462,1.1806221,1.9587556,.96968871,.9890672,,,,-.16208491,.15164982,,12.583585
2001,"Professional, scientific and technical activities; administrative and support service activities",M-N,440023.75,47.615437,23.474354,55.452007,50.241085,76.427071,86.335564,67.852104,675173.94,,.55018085,.73306143,1.4192562,.62291086,.79634076,,,,.44279912,.13612065,,10.84409,.49327904,1.2354164,.53848326,.6969285,,,,.12260581,.12560745,,9.5611963,.60759473,.78586936,.85053378,1.6047502,.70809811,.89664757,,,,.76587355,.14672846,,12.138528
2001,Public administration and defence; compulsory social security,O,437811.34,53.386559,37.268097,57.318253,49.0037,90.355942,90.355942,89.525673,753652,,.011547158,.00015634345,.041519377,.029876398,.011703587,,,,-1.3621395,.029876398,,-1.6982311,.010178998,.039655324,.029487047,.010228883,,,,-1.5226461,.029487047,,-2.1232719,.024368821,2.4616032,.0011548145,.058988295,.033525176,.025523722,,,,.14204244,.033525176,,2.2850232
2001,"Public administration, defence, education, human health and social work activities",O-Q,681821.44,60.03698,34.577461,67.366356,55.362953,88.396278,88.407265,87.396027,1723693.9,,.026779436,-.000073931478,.054180592,.026140964,.027955551,,,,-.0071674353,.027487468,,2.4987991,.027158648,.054670323,.026226593,.028359653,,,,.01778114,.027556365,,2.584904,.029082701,.36847597,.00017887334,.057155132,.026661053,.030410005,,,,.14436555,.027905937,,3.0217826
2001,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",J58-J60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0690265,,,,,,,,,,,,,9.3740578
2001,Real estate activities,L,1015979.6,65.208946,23.355659,77.005768,70.295883,77.705414,77.704956,77.661201,136452.86,,.022290081,.032761842,.056296144,.0025211924,.05377597,,,,3.6277366,.0012473197,,.97866905,.020159595,.051489927,.0023523201,.04913862,,,,2.6413481,.0011731241,,-.15326795,.018235112,-.26787609,.02781032,.047148436,.0021997762,.044949677,,,,1.7503361,.0011061025,,-1.1757551
2001,Residential care activities and social work activities without accommodation,Q87-Q88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.992434,,,,,,,,,,,,,5.449194
2001,"Retail trade, except of motor vehicles and motorcycles",G47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8447964,,,,,,,,,,,,,1.8818189
2001,Telecommunications,J61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5073135,,,,,,,,,,,,,2.5037208
2001,Total - all NACE activities,TOT,5907128.5,61.89817,39.546383,56.240681,57.374496,76.801918,76.732475,75.321457,8343630,,.099664122,.073508799,.22367048,.080297202,.14343925,,,.066089749,1.3847297,.049566004,,6.0943375,.078796186,.1824563,.072378248,.11014402,,,.057053212,.69073117,.045161493,,4.2784452,.081366897,-.93962753,.061946899,.18753347,.073353782,.11424565,,,.058166414,.77622461,.045704082,,4.5021443
2001,Total industries (A-S),TOT_IND,5904529.5,61.920555,33.678589,56.183834,57.36483,77.220238,77.821312,76.110832,8343279,,.1173107,.087032638,.26398167,.095025562,.16902189,,,,1.4328573,.058571469,,6.062861,.092583135,.21503726,.085607089,.12949595,,,,.73544139,.053342722,,4.2412333,.096098453,-.92240542,.073561527,.22199529,.086946033,.13511503,,,,.83458722,.054086052,,4.5001993
2001,Transportation and storage,H,262214.13,70.841705,46.4268,87.871399,69.012184,26.301336,26.27165,28.309383,539963.56,,.14103082,.037255283,.30055803,.12189692,.17872332,,,,3.3192222,.12237992,,8.0202875,.11637944,.26325929,.11560374,.14771776,,,,3.0681741,.11648244,,7.0879655,.11674199,-.63450474,.030604677,.26380783,.1156963,.14817375,,,,3.071866,.11656916,,7.1016765
2001,Warehousing and support activities for transportation,H52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2083035,,,,,,,,,,,,,2.09219
2001,"Water supply; sewerage, waste management and remediation activities",E,52892.664,75.453049,46.401974,72.982513,70.448814,101.34534,101.21492,100.43378,86685.703,,.001049872,.0031850396,.014500501,.010285533,.0042343941,,,,-1.9044522,.010285533,,-3.766891,-.0036367169,.0061576543,.0092265084,-.0030494267,,,,-2.3822284,.0092265084,,-5.0845618,.016402787,2.7241018,.011693377,.041831039,.013754817,.028095648,,,,-.33929312,.013754817,,.5497005
2001,Water transport,H50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.017284,,,,,,,,,,,,,14.522902
2001,Wholesale and retail trade and repair of motor vehicles and motorcycles,G45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.8904314,,,,,,,,,,,,,.93607092
2001,Wholesale and retail trade; repair of motor vehicles and motorcycles,G,528653.44,60.39019,31.92345,49.365627,54.929611,37.170551,38.105667,43.407612,963572.31,,.92486554,.19734381,1.2930101,.2404069,1.0526326,,,,3.3392928,.17080168,,1.5257626,.77316731,1.094118,.22006643,.87408096,,,,3.0683789,.1565223,,.14702398,.92714989,.013687118,.19783945,1.2960051,.24071319,1.0553213,,,,3.3433723,.17101672,,1.5465243
2001,"Wholesale trade, except of motor vehicles and motorcycles",G46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.181117,,,,,,,,,,,,,1.443275
2002,Accommodation and food service activities,I,115016.51,59.334003,15.179296,68.40435,55.77417,83.849342,83.849342,81.566284,216195.95,,.27838472,.018267974,.31067467,.014030563,.29664579,,,,2.2816141,.014030563,,.88036585,.25982115,.2897355,.013199612,.2765376,,,,1.9325342,.013199612,,-.25025457,.2046645,-3.0205231,.0121339,.22752048,.010730671,.2167915,,,,.89533764,.010730671,,-3.6095877
2002,Activities of extraterritorial organisations and bodies,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,T,0,,,,,,,,3400,,,,,,,,,,,,,17.149427,,,,,,,,,,,17.121584,,-11.290562,,,,,,,,,,,5.8588653
2002,Administrative and support service activities,N,231685.11,41.802387,20.43236,59.772102,41.370644,73.925606,73.604591,66.353477,234174.28,,.39017165,.088484019,.62471735,.15840243,.47662938,,,,1.246369,.14772151,,9.6831999,.31105214,.50288945,.13786967,.37533426,,,,.47344741,.13230695,,7.7675843,.42411318,.43794206,.10019282,.67698038,.16721079,.52008402,,,,1.577945,.15433423,,10.504981
2002,"Agriculture, forestry and fishing",A,121975.07,118.28905,31.328465,68.173882,74.01413,108.42667,108.60564,108.29729,645756.63,,.0045001251,.0073993504,.013787569,.0057795658,.0079826498,,,,.58058453,.0018834338,,-13.752047,.0047066361,.014354536,.0059267944,.0084023904,,,,.67438233,.001929797,,-13.266129,.0033101325,-2.2562652,.0055894232,.010520486,.0049311807,.0055639534,,,,.040086553,.0016162725,,-16.552076
2002,Air transport,H51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.940753,,,,,,,,,,,,,26.82172
2002,"Arts, entertainment and recreation",R,101658,69.982201,26.756239,75.078018,63.011013,87.713303,87.713303,85.748245,140776.14,,.17854649,.01111101,.23163304,.042077526,.18964179,,,,.57816523,.042077526,,15.165879,.15329055,.20023422,.038511097,.1618094,,,,.0019948578,.038511097,,13.584946,.15767637,-.80433369,.0089819739,.20568678,.039130427,.16664264,,,,.10204977,.039130427,,13.859484
2002,"Arts, entertainment, recreation; other services and service activities, etc.",R-S,205387.77,72.885994,22.381641,107.58576,73.607491,116.84416,116.7049,113.8685,316231.06,,.10931552,-.0016917826,.12965517,.0023009172,.12732397,,,,-.11130475,.022137385,,8.8519592,.097677045,.11045767,-.0015220626,.11194944,,,,-.55976862,.020735515,,7.6262078,.092381507,-1.1030217,-.010650453,.10172276,-.0032615226,.10495401,,,,-.76382023,.020097664,,7.0684896
2002,Chemicals; basic pharmaceutical products,C20-C21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4070272,,,,,,,,,,,,,1.4695665
2002,"Computer programming, consultancy, and information service activities",J62-J63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0658536,,,,,,,,,,,,,10.431732
